1012,Raising Helen ,Color,93,119,736,37486138,30890,2052,1,http://www.imdb.com/title/tt0350028/?ref_=fn_tt_tt_1,106,3,31,PG-13,50000000,2004,6,1.85,718
1013,Ninja Assassin ,Color,235,99,939,38105077,58349,701,0,http://www.imdb.com/title/tt1186367/?ref_=fn_tt_tt_1,194,3,31,R,40000000,2009,6.4,2.35,0
1014,For Love of the Game ,Color,113,137,2028,35168395,26034,25469,0,http://www.imdb.com/title/tt0126916/?ref_=fn_tt_tt_1,226,3,31,PG-13,50000000,1999,6.5,2.35,0
1015,A Touch of Frost             ,Color,14,105,,,4438,344,1,http://www.imdb.com/title/tt0108967/?ref_=fn_tt_tt_1,33,3,57,,,,7.8,1.33,361
1016,Striptease ,Color,51,117,90,32800000,34896,3016,1,http://www.imdb.com/title/tt0117765/?ref_=fn_tt_tt_1,118,3,31,R,40000000,1996,4.3,1.85,877
1017,Marmaduke ,Color,98,87,2251,33643461,11257,20061,0,http://www.imdb.com/title/tt1392197/?ref_=fn_tt_tt_1,65,3,31,PG,50000000,2010,4.2,2.35,0
1018,Hereafter ,Color,315,129,394,32741596,80140,14344,0,http://www.imdb.com/title/tt1212419/?ref_=fn_tt_tt_1,323,3,31,PG-13,50000000,2010,6.5,2.35,16000
1019,Murder by Numbers ,Color,136,115,165,31874869,43574,34606,0,http://www.imdb.com/title/tt0264935/?ref_=fn_tt_tt_1,302,3,31,R,50000000,2002,6.1,1.85,0
1020,Assassins , Black and White,61,132,1872,30306268,62981,58528,0,http://www.imdb.com/title/tt0112401/?ref_=fn_tt_tt_1,84,3,5,R,50000000,1995,6.3,1.85,0
1021,Hannibal Rising ,Color,209,131,1803,27667947,86374,1344,0,http://www.imdb.com/title/tt0367959/?ref_=fn_tt_tt_1,392,3,57,R,50000000,2007,6.2,2.35,3000
1022,The Story of Us ,Color,99,95,1958,27067160,18404,14706,1,http://www.imdb.com/title/tt0160916/?ref_=fn_tt_tt_1,150,3,31,R,50000000,1999,5.9,1.85,0
1023,The Host ,Color,298,125,103,26616999,92461,1300,3,http://www.imdb.com/title/tt1517260/?ref_=fn_tt_tt_1,347,3,31,PG-13,40000000,2013,5.9,2.35,43000
1024,Basic ,Color,131,98,1132,26536120,49926,3357,0,http://www.imdb.com/title/tt0264395/?ref_=fn_tt_tt_1,286,3,4,R,50000000,2003,6.5,2.35,0
1025,Blood Work ,Color,146,110,394,26199517,34356,18635,1,http://www.imdb.com/title/tt0309377/?ref_=fn_tt_tt_1,260,3,31,R,50000000,2002,6.4,2.35,705
1026,The International ,Color,245,118,2276,25450527,80196,7654,0,http://www.imdb.com/title/tt0963178/?ref_=fn_tt_tt_1,190,3,31,R,50000000,2009,6.5,2.35,0
1027,Escape from L.A. ,Color,104,101,1096,25407250,54021,15935,0,http://www.imdb.com/title/tt0116225/?ref_=fn_tt_tt_1,227,3,31,R,50000000,1996,5.7,2.35,0
1028,Twisted             ,Color,4,60,,,7945,2758,2,http://www.imdb.com/title/tt2355844/?ref_=fn_tt_tt_1,22,3,31,,,,7.5,16,915
1029,The Iron Giant ,Color,162,90,233,23159305,128455,16358,1,http://www.imdb.com/title/tt0129167/?ref_=fn_tt_tt_1,514,3,31,PG,70000000,1999,8,2.35,0
1030,The Life Aquatic with Steve Zissou ,Color,259,119,2351,24006726,139535,15757,8,http://www.imdb.com/title/tt0362270/?ref_=fn_tt_tt_1,632,3,31,R,50000000,2004,7.3,2.35,0
1031,Free State of Jones ,Color,79,139,746,20389967,3077,12786,1,http://www.imdb.com/title/tt1124037/?ref_=fn_tt_tt_1,47,3,31,R,50000000,2016,6.7,1.85,10000
1032,The Life of David Gale ,Color,141,130,30,19593740,88270,32637,0,http://www.imdb.com/title/tt0289992/?ref_=fn_tt_tt_1,420,3,31,R,50000000,2003,7.5,2.35,0
1033,Man of the House ,Color,59,100,2124,19118247,19829,6171,5,http://www.imdb.com/title/tt0331933/?ref_=fn_tt_tt_1,94,3,31,PG-13,40000000,2005,5.4,2.35,779
1034,Run All Night ,Color,236,114,973,26442251,76010,16992,2,http://www.imdb.com/title/tt2199571/?ref_=fn_tt_tt_1,205,3,31,R,50000000,2015,6.6,2.35,15000
1035,Eastern Promises ,Color,356,96,494,17114882,189249,17211,1,http://www.imdb.com/title/tt0765443/?ref_=fn_tt_tt_1,398,3,31,R,25000000,2007,7.7,1.85,0
1036,Into the Blue ,Color,120,110,1153,18472363,63599,25049,3,http://www.imdb.com/title/tt0378109/?ref_=fn_tt_tt_1,208,3,31,PG-13,50000000,2005,5.8,2.35,0
1037,The Messenger: The Story of Joan of Arc ,Color,111,158,1403,14131298,55889,144,0,http://www.imdb.com/title/tt0151137/?ref_=fn_tt_tt_1,390,3,5,R,390000000,1999,6.4,2.35,0
1038,Your Highness ,Color,208,102,505,21557240,85237,45202,3,http://www.imdb.com/title/tt1240982/?ref_=fn_tt_tt_1,274,3,31,R,49900000,2011,5.6,2.35,18000
1039,Dream House ,Color,174,84,1051,21283440,46239,8018,0,http://www.imdb.com/title/tt1462041/?ref_=fn_tt_tt_1,137,3,31,PG-13,55000000,2011,6,2.35,0
1040,Mad City ,Color,59,115,409,10556196,16562,2606,2,http://www.imdb.com/title/tt0119592/?ref_=fn_tt_tt_1,73,3,31,PG-13,50000000,1997,6.2,2.35,697
1041,Baby's Day Out ,Color,22,99,1731,16671505,33186,2949,1,http://www.imdb.com/title/tt0109190/?ref_=fn_tt_tt_1,78,3,31,PG,50000000,1994,5.9,1.85,0
1042,The Scarlet Letter ,Color,34,135,1978,10400000,12037,15820,1,http://www.imdb.com/title/tt0114345/?ref_=fn_tt_tt_1,90,3,31,R,50000000,1995,5.1,2.35,943
1043,Fair Game ,Color,214,108,603,9528092,38513,10191,2,http://www.imdb.com/title/tt0977855/?ref_=fn_tt_tt_1,127,3,31,PG-13,22000000,2010,6.8,2.35,9000
1044,Defiance             ,Color,28,43,,,33535,5381,3,http://www.imdb.com/title/tt2189221/?ref_=fn_tt_tt_1,149,3,31,TV-MA,,,7,1.78,0
1045,Domino ,Color,186,127,2289,10137232,58015,5702,0,http://www.imdb.com/title/tt0421054/?ref_=fn_tt_tt_1,374,3,5,R,50000000,2005,6,2.35,0
1046,Jade ,Color,50,107,2367,9795017,9227,5461,0,http://www.imdb.com/title/tt0113451/?ref_=fn_tt_tt_1,70,3,31,R,50000000,1995,5.1,1.85,422
1047,Gamer ,Color,180,95,1462,20488579,113483,29926,1,http://www.imdb.com/title/tt1034032/?ref_=fn_tt_tt_1,245,3,31,R,50000000,2009,5.8,1.85,0
1048,Beautiful Creatures ,Color,231,124,1881,19445217,67796,3580,7,http://www.imdb.com/title/tt1559547/?ref_=fn_tt_tt_1,258,3,31,PG-13,60000000,2013,6.2,2.35,14000
1049,Death to Smoochy ,Color,105,109,456,8355815,34730,52885,2,http://www.imdb.com/title/tt0266452/?ref_=fn_tt_tt_1,341,3,57,R,55000000,2002,6.4,1.85,0
1050,The Big Bounce ,Color,75,88,761,6471394,15880,11972,5,http://www.imdb.com/title/tt0315824/?ref_=fn_tt_tt_1,93,3,31,PG-13,50000000,2004,4.9,2.35,288
1051,What Planet Are You From? ,Color,82,87,1618,6291602,8070,3954,0,http://www.imdb.com/title/tt0181151/?ref_=fn_tt_tt_1,91,3,31,R,50000000,2000,5.6,1.85,255
1052,Drive Angry ,Color,296,104,1729,10706786,81800,16481,1,http://www.imdb.com/title/tt1502404/?ref_=fn_tt_tt_1,211,3,31,R,50000000,2011,5.5,1.85,15000
1053,Street Fighter: The Legend of Chun-Li ,Color,103,96,111,8742261,19824,1385,2,http://www.imdb.com/title/tt0891592/?ref_=fn_tt_tt_1,179,3,47,PG-13,18000000,2009,3.7,2.35,0
1054,The One ,Color,98,85,949,43905746,77684,32831,1,http://www.imdb.com/title/tt0267804/?ref_=fn_tt_tt_1,294,3,31,PG-13,49000000,2001,5.9,2.35,0
1055,Outlander             ,Color,30,64,,,50391,1863,8,http://www.imdb.com/title/tt3006802/?ref_=fn_tt_tt_1,148,3,31,TV-MA,,,8.5,16,31000
1056,The Adventures of Ford Fairlane ,Color,48,104,1864,21413502,14429,2795,5,http://www.imdb.com/title/tt0098987/?ref_=fn_tt_tt_1,113,3,31,R,40000000,1990,6.3,2.35,2000
1057,Pirate Radio ,Color,195,135,1871,7994115,90932,24316,2,http://www.imdb.com/title/tt1131729/?ref_=fn_tt_tt_1,209,3,57,R,,2009,7.4,2.35,21000
1058,Traffic ,Color,223,190,2157,124107476,170684,1418,0,http://www.imdb.com/title/tt0181865/?ref_=fn_tt_tt_1,867,3,31,R,48000000,2000,7.6,1.85,0
1059,Indiana Jones and the Last Crusade ,Color,149,127,2158,197171806,515306,12884,5,http://www.imdb.com/title/tt0097576/?ref_=fn_tt_tt_1,477,3,31,PG-13,48000000,1989,8.3,2.35,0
1060,Anna Karenina ,Color,324,129,1084,12802907,70886,2035,1,http://www.imdb.com/title/tt1781769/?ref_=fn_tt_tt_1,226,3,57,R,,2012,6.6,2.35,36000
1061,Chappie ,Color,371,120,1658,31569268,172965,23051,0,http://www.imdb.com/title/tt1823672/?ref_=fn_tt_tt_1,627,3,31,R,49000000,2015,6.9,2.35,67000
1062,The Bone Collector ,Color,75,118,1816,66488090,120202,29748,2,http://www.imdb.com/title/tt0145681/?ref_=fn_tt_tt_1,397,3,31,R,48000000,1999,6.7,2.35,0
1063,Panic Room ,Color,233,112,500,95308367,206104,18141,0,http://www.imdb.com/title/tt0258000/?ref_=fn_tt_tt_1,850,3,31,R,48000000,2002,6.8,2.35,0
1064,The Tooth Fairy ,Color,32,89,380,,1263,2353,0,http://www.imdb.com/title/tt0473553/?ref_=fn_tt_tt_1,32,3,31,,1500000,2006,4.6,1.78,352
1065,Three Kings ,Color,150,114,527,60652036,137854,3743,1,http://www.imdb.com/title/tt0120188/?ref_=fn_tt_tt_1,560,3,31,R,48000000,1999,7.1,2.35,3000
1066,Child 44 ,Color,172,137,442,1206135,40568,27666,3,http://www.imdb.com/title/tt1014763/?ref_=fn_tt_tt_1,185,3,24,R,50000000,2015,6.4,2.35,18000
1067,Rat Race ,Color,103,112,1029,56607223,93367,1823,8,http://www.imdb.com/title/tt0250687/?ref_=fn_tt_tt_1,497,3,47,PG-13,48000000,2001,6.4,2.35,0
1068,K-PAX ,Color,140,120,879,50173190,148490,33615,1,http://www.imdb.com/title/tt0272152/?ref_=fn_tt_tt_1,537,3,31,PG-13,48000000,2001,7.4,2.35,0
1069,Kate & Leopold ,Color,125,123,936,47095453,64595,22209,1,http://www.imdb.com/title/tt0035423/?ref_=fn_tt_tt_1,316,3,31,PG-13,48000000,2001,6.4,1.85,0
1070,Bedazzled ,Color,125,93,839,37879996,81888,5390,2,http://www.imdb.com/title/tt0230030/?ref_=fn_tt_tt_1,254,3,31,PG-13,48000000,2000,6,2.35,0
1071,The Cotton Club ,Color,36,123,698,25900000,12771,18793,1,http://www.imdb.com/title/tt0087089/?ref_=fn_tt_tt_1,84,3,31,R,58000000,1984,6.5,1.85,828
1072,3:10 to Yuma ,Color,295,122,936,53574088,237872,33548,1,http://www.imdb.com/title/tt0381849/?ref_=fn_tt_tt_1,560,3,31,R,55000000,2007,7.8,2.35,0
1073,Taken 3 ,Color,222,115,1707,89253340,133436,16967,0,http://www.imdb.com/title/tt2446042/?ref_=fn_tt_tt_1,323,3,5,PG-13,48000000,2014,6,2.35,38000
1074,Out of Sight ,Color,158,123,2157,37339525,71708,3768,1,http://www.imdb.com/title/tt0120780/?ref_=fn_tt_tt_1,307,3,31,R,48000000,1998,7,1.85,0
1075,The Cable Guy ,Color,72,96,190,60154431,122347,3718,1,http://www.imdb.com/title/tt0115798/?ref_=fn_tt_tt_1,345,3,31,PG-13,47000000,1996,6,2.35,0
1076,Earth ,Color,34,110,557,528972,5639,371,0,http://www.imdb.com/title/tt0150433/?ref_=fn_tt_tt_1,55,9,58,Unrated,,1998,7.8,,522
1077,Dick Tracy ,Color,72,105,2342,103738726,47819,2096,1,http://www.imdb.com/title/tt0099422/?ref_=fn_tt_tt_1,164,3,31,PG,100000000,1990,6.1,1.85,2000
1078,The Thomas Crown Affair ,Color,152,113,1132,69304264,73068,4660,0,http://www.imdb.com/title/tt0155267/?ref_=fn_tt_tt_1,419,3,31,R,48000000,1999,6.8,2.35,0
1079,Riding in Cars with Boys ,Color,89,132,1765,29781453,22447,4796,1,http://www.imdb.com/title/tt0200027/?ref_=fn_tt_tt_1,210,3,31,PG-13,48000000,2001,6.4,1.85,0
1080,First Blood ,Color,145,93,2201,,172489,15192,1,http://www.imdb.com/title/tt0083944/?ref_=fn_tt_tt_1,376,3,31,R,14000000,1982,7.7,2.35,0
1081,Solaris , Black and White,144,115,83,,54057,95,0,http://www.imdb.com/title/tt0069293/?ref_=fn_tt_tt_1,236,15,32,PG,1000000,1972,8.1,2.35,0
1082,Happily N'Ever After ,Color,93,75,1739,15519841,8693,6863,3,http://www.imdb.com/title/tt0308353/?ref_=fn_tt_tt_1,71,3,31,PG,47000000,2006,4.5,1.85,261
1083,Mary Reilly ,Color,46,108,2122,5600000,11913,8349,1,http://www.imdb.com/title/tt0117002/?ref_=fn_tt_tt_1,97,3,31,R,47000000,1996,5.8,1.85,616
1084,My Best Friend's Wedding ,Color,84,105,1825,126805112,98199,12344,1,http://www.imdb.com/title/tt0119738/?ref_=fn_tt_tt_1,169,3,31,PG-13,46000000,1997,6.3,2.35,0
1085,America's Sweethearts ,Color,142,102,1082,93607673,47573,9176,4,http://www.imdb.com/title/tt0265029/?ref_=fn_tt_tt_1,343,3,31,PG-13,48000000,2001,5.7,2.35,881
1086,Insomnia ,Color,185,118,373,67263182,218771,15658,0,http://www.imdb.com/title/tt0278504/?ref_=fn_tt_tt_1,651,3,31,R,46000000,2002,7.2,2.35,0
1087,Star Trek: First Contact ,Color,143,111,1167,92001027,97838,6315,2,http://www.imdb.com/title/tt0117731/?ref_=fn_tt_tt_1,286,3,31,PG-13,45000000,1996,7.6,2.35,3000
1088,Jonah Hex ,Color,178,81,1050,10539414,45729,14619,1,http://www.imdb.com/title/tt1075747/?ref_=fn_tt_tt_1,176,3,31,PG-13,47000000,2010,4.7,2.35,0
1089,Courage Under Fire ,Color,65,116,627,58918501,40126,33233,1,http://www.imdb.com/title/tt0115956/?ref_=fn_tt_tt_1,107,3,31,R,46000000,1996,6.6,1.85,975
1090,Liar Liar ,Color,73,86,2275,181395380,220392,2070,1,http://www.imdb.com/title/tt0119528/?ref_=fn_tt_tt_1,243,3,31,PG-13,45000000,1997,6.8,1.85,0
1091,The Infiltrator ,Color,72,127,235,14946229,2581,2104,1,http://www.imdb.com/title/tt1355631/?ref_=fn_tt_tt_1,29,3,57,R,25000000,2016,7.3,2.35,0
1092,Inchon ,Color,10,140,2204,,491,2704,1,http://www.imdb.com/title/tt0084132/?ref_=fn_tt_tt_1,16,3,42,PG,48000000,1981,2.7,2.35,115
1093,The Flintstones ,Color,35,91,263,130512915,60884,3244,2,http://www.imdb.com/title/tt0109813/?ref_=fn_tt_tt_1,85,3,31,PG,45000000,1994,4.8,1.33,0
1094,Taken 2 ,Color,358,98,1707,139852971,238671,16410,0,http://www.imdb.com/title/tt1397280/?ref_=fn_tt_tt_1,461,3,5,PG-13,45000000,2012,6.3,2.35,63000
1095,Scary Movie 3 ,Color,151,84,548,110000082,111526,3629,7,http://www.imdb.com/title/tt0306047/?ref_=fn_tt_tt_1,347,3,31,PG-13,48000000,2003,5.5,1.85,0
1096,Miss Congeniality ,Color,140,109,586,106807667,137377,1574,1,http://www.imdb.com/title/tt0212346/?ref_=fn_tt_tt_1,370,3,31,PG-13,45000000,2000,6.2,1.85,0
1097,Journey to the Center of the Earth ,Color,201,93,649,101702060,85323,17925,0,http://www.imdb.com/title/tt0373051/?ref_=fn_tt_tt_1,212,3,31,PG,45000000,2008,5.8,1.85,0
1098,The Princess Diaries 2: Royal Engagement ,Color,77,113,736,95149435,53687,15362,2,http://www.imdb.com/title/tt0368933/?ref_=fn_tt_tt_1,152,3,31,G,40000000,2004,5.7,1.85,1000
1099,The Pelican Brief ,Color,43,141,28,100768056,59569,30063,0,http://www.imdb.com/title/tt0107798/?ref_=fn_tt_tt_1,89,3,31,PG-13,45000000,1993,6.5,2.35,0
1100,The Client ,Color,39,119,1077,92115211,45798,4043,3,http://www.imdb.com/title/tt0109446/?ref_=fn_tt_tt_1,94,3,31,PG-13,45000000,1994,6.7,2.35,1000
1101,The Bucket List ,Color,207,97,1958,93452056,184795,14868,1,http://www.imdb.com/title/tt0825232/?ref_=fn_tt_tt_1,310,3,31,PG-13,45000000,2007,7.4,1.85,22000
1102,Patriot Games ,Color,47,117,1816,83287363,81442,12757,1,http://www.imdb.com/title/tt0105112/?ref_=fn_tt_tt_1,137,3,31,R,45000000,1992,6.9,2.35,0
1103,Monster-in-Law ,Color,132,101,1933,82931301,43358,6292,0,http://www.imdb.com/title/tt0369735/?ref_=fn_tt_tt_1,228,3,4,PG-13,60000000,2005,5.5,2.35,0
1104,Prisoners ,Color,454,153,560,60962878,383591,37321,2,http://www.imdb.com/title/tt1392214/?ref_=fn_tt_tt_1,620,3,31,R,46000000,2013,8.1,1.85,86000
1105,Training Day ,Color,109,122,137,76261036,305929,22370,2,http://www.imdb.com/title/tt0139654/?ref_=fn_tt_tt_1,633,3,31,R,45000000,2001,7.7,2.35,0
1106,Galaxy Quest ,Color,213,102,552,71423726,123558,26998,3,http://www.imdb.com/title/tt0177789/?ref_=fn_tt_tt_1,609,3,31,PG,45000000,1999,7.3,2.35,19000
1107,Scary Movie 2 ,Color,127,83,1272,71277420,119590,1645,7,http://www.imdb.com/title/tt0257106/?ref_=fn_tt_tt_1,548,3,31,R,45000000,2001,5.2,1.85,0
1108,The Muppets ,Color,398,103,918,88625922,75176,1336,3,http://www.imdb.com/title/tt1204342/?ref_=fn_tt_tt_1,252,3,31,PG,45000000,2011,7.1,1.85,26000
1109,Blade ,Color,184,110,2132,70001065,191437,3174,1,http://www.imdb.com/title/tt0120611/?ref_=fn_tt_tt_1,582,3,31,R,45000000,1998,7.1,2.35,0
1110,Coach Carter ,Color,127,136,2215,67253092,92702,20299,0,http://www.imdb.com/title/tt0393162/?ref_=fn_tt_tt_1,209,3,31,PG-13,30000000,2005,7.2,2.35,0
1111,Changing Lanes ,Color,167,91,1970,66790248,57281,758,0,http://www.imdb.com/title/tt0264472/?ref_=fn_tt_tt_1,350,3,31,R,45000000,2002,6.5,2.35,0
1112,Anaconda ,Color,119,89,1409,65557989,73539,3717,0,http://www.imdb.com/title/tt0118615/?ref_=fn_tt_tt_1,271,3,31,PG-13,45000000,1997,4.6,2.35,0
1113,Coyote Ugly ,Color,155,107,520,60786269,90539,3106,5,http://www.imdb.com/title/tt0200550/?ref_=fn_tt_tt_1,379,3,31,PG-13,45000000,2000,5.6,2.35,0
1114,Love Actually ,Color,218,129,1871,59365105,318634,28886,9,http://www.imdb.com/title/tt0314331/?ref_=fn_tt_tt_1,1004,3,57,R,45000000,2003,7.7,2.35,52000
1115,A Bug's Life ,Color,117,95,1125,162792677,211226,24205,0,http://www.imdb.com/title/tt0120623/?ref_=fn_tt_tt_1,317,3,31,G,120000000,1998,7.2,2.35,0
1116,From Hell ,Color,208,122,37,31598308,124765,41636,1,http://www.imdb.com/title/tt0120681/?ref_=fn_tt_tt_1,541,3,31,R,35000000,2001,6.8,2.35,0
1117,Restoration ,Color,15,92,2395,,436,1498,0,http://www.imdb.com/title/tt4517738/?ref_=fn_tt_tt_1,6,3,31,,,2016,4,,378
1118,The Specialist ,Color,38,110,1409,57362581,50148,13331,2,http://www.imdb.com/title/tt0111255/?ref_=fn_tt_tt_1,116,3,37,R,45000000,1994,5.4,1.85,0
1119,Tin Cup ,Color,48,135,1989,53854588,37911,3648,0,http://www.imdb.com/title/tt0117918/?ref_=fn_tt_tt_1,73,3,31,R,45000000,1996,6.3,2.35,1000
1120,"Yours, Mine and Ours ",Color,8,111,1526,,5888,7493,0,http://www.imdb.com/title/tt0063829/?ref_=fn_tt_tt_1,61,3,31,Unrated,2500000,1968,7.2,1.85,0
1121,Kicking & Screaming ,Color,94,95,1030,52580895,30255,27351,1,http://www.imdb.com/title/tt0384642/?ref_=fn_tt_tt_1,118,3,31,PG,45000000,2005,5.6,2.35,743
1122,The Hitchhiker's Guide to the Galaxy ,Color,276,109,737,51019112,155745,14073,0,http://www.imdb.com/title/tt0371724/?ref_=fn_tt_tt_1,1053,3,31,PG,50000000,2005,6.8,2.35,10000
1123,Fat Albert ,Color,59,93,1078,48114556,9380,4604,1,http://www.imdb.com/title/tt0396592/?ref_=fn_tt_tt_1,91,3,31,PG,26000000,2004,4.3,2.35,531
1124,Resident Evil: Extinction ,Color,216,94,2003,50648679,149549,16225,1,http://www.imdb.com/title/tt0432021/?ref_=fn_tt_tt_1,348,3,5,R,45000000,2007,6.3,2.35,0
1125,Blended ,Color,173,117,707,46280507,87165,49743,0,http://www.imdb.com/title/tt1086772/?ref_=fn_tt_tt_1,184,3,31,PG-13,40000000,2014,6.5,1.85,12000
1126,Last Holiday ,Color,99,112,2348,38360195,21215,3757,1,http://www.imdb.com/title/tt0408985/?ref_=fn_tt_tt_1,116,3,31,PG-13,45000000,2006,6.4,2.35,0
1127,The River Wild ,Color,42,111,421,46815748,32544,12161,1,http://www.imdb.com/title/tt0110997/?ref_=fn_tt_tt_1,69,3,31,PG-13,45000000,1994,6.3,2.35,0
1128,The Indian in the Cupboard ,Color,25,96,715,35617599,20688,2965,1,http://www.imdb.com/title/tt0113419/?ref_=fn_tt_tt_1,47,3,31,PG,45000000,1995,5.9,1.85,0
1129,Savages , Black and White,339,141,1704,47307550,104301,1948,4,http://www.imdb.com/title/tt1615065/?ref_=fn_tt_tt_1,269,3,31,R,45000000,2012,6.5,2.35,28000
1130,Cellular ,Color,127,94,532,32003620,79141,1102,1,http://www.imdb.com/title/tt0337921/?ref_=fn_tt_tt_1,355,3,31,PG-13,25000000,2004,6.5,2.35,2000
1131,Johnny English ,Color,122,87,1786,27972410,114692,1461,1,http://www.imdb.com/title/tt0274166/?ref_=fn_tt_tt_1,285,3,57,PG,35000000,2003,6.1,1.85,2000
1132,The Ant Bully ,Color,105,88,1087,28133159,30055,33822,1,http://www.imdb.com/title/tt0429589/?ref_=fn_tt_tt_1,70,3,31,PG,50000000,2006,5.9,1.85,593
1133,Dune ,Color,144,177,518,27400000,97087,2449,3,http://www.imdb.com/title/tt0087182/?ref_=fn_tt_tt_1,569,3,31,PG-13,40000000,1984,6.6,2.35,11000
1134,Across the Universe ,Color,156,133,1238,24343673,91860,5405,0,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,524,3,31,PG-13,45000000,2007,7.4,2.35,14000
1135,Revolutionary Road ,Color,323,119,2024,22877808,152591,53895,0,http://www.imdb.com/title/tt0959337/?ref_=fn_tt_tt_1,414,3,31,R,35000000,2008,7.3,2.35,0
1136,16 Blocks ,Color,199,102,1872,36883539,112769,15053,2,http://www.imdb.com/title/tt0450232/?ref_=fn_tt_tt_1,305,3,4,PG-13,52000000,2006,6.6,2.35,0
1137,Babylon A.D. ,Color,164,101,1494,22531698,81523,15990,0,http://www.imdb.com/title/tt0364970/?ref_=fn_tt_tt_1,214,3,5,PG-13,70000000,2008,5.6,2.35,0
1138,The Glimmer Man ,Color,39,91,1113,20400913,15455,3855,1,http://www.imdb.com/title/tt0116421/?ref_=fn_tt_tt_1,80,3,31,R,45000000,1996,5.3,1.85,451
1139,Multiplicity ,Color,43,117,839,20101861,24757,2348,0,http://www.imdb.com/title/tt0117108/?ref_=fn_tt_tt_1,81,3,31,PG-13,45000000,1996,6,2.35,0
1140,Aliens in the Attic ,Color,82,86,1148,25200412,16580,3423,3,http://www.imdb.com/title/tt0775552/?ref_=fn_tt_tt_1,55,3,31,PG,45000000,2009,5.4,1.85,916
1141,The Pledge ,Color,150,124,2060,19719930,42621,793,0,http://www.imdb.com/title/tt0237572/?ref_=fn_tt_tt_1,531,3,31,R,45000000,2001,6.8,2.35,0
1142,The Producers ,Color,168,134,2178,19377727,35140,24351,3,http://www.imdb.com/title/tt0395251/?ref_=fn_tt_tt_1,409,3,31,PG-13,45000000,2005,6.4,2.35,0
1143,Dredd ,Color,432,95,1806,13401683,203461,578,0,http://www.imdb.com/title/tt1343727/?ref_=fn_tt_tt_1,588,3,57,R,35000000,2012,7.1,2.35,46000
1144,The Phantom ,Color,60,100,2096,17300889,27648,3855,0,http://www.imdb.com/title/tt0117331/?ref_=fn_tt_tt_1,148,3,18,PG,45000000,1996,4.9,2.35,0
1145,All the Pretty Horses ,Color,85,220,207,15527125,11388,15006,2,http://www.imdb.com/title/tt0149624/?ref_=fn_tt_tt_1,183,3,31,PG-13,57000000,2000,5.8,2.35,652
1146,Nixon , Black and White,83,212,1704,13560960,23996,21130,0,http://www.imdb.com/title/tt0113987/?ref_=fn_tt_tt_1,161,3,31,R,50000000,1995,7.1,2.35,915
1147,The Ghost Writer ,Color,343,128,1980,15523168,132423,2507,2,http://www.imdb.com/title/tt1139328/?ref_=fn_tt_tt_1,349,3,5,PG-13,45000000,2010,7.2,2.35,15000
1148,Deep Rising ,Color,106,106,2133,11146409,26551,6558,0,http://www.imdb.com/title/tt0118956/?ref_=fn_tt_tt_1,273,3,31,R,45000000,1998,6,2.35,0
1149,Miracle at St. Anna ,Color,158,160,2103,7916887,15697,26982,0,http://www.imdb.com/title/tt1046997/?ref_=fn_tt_tt_1,182,3,31,R,45000000,2008,6,2.35,0
1150,Curse of the Golden Flower ,Color,189,114,2387,6565495,36455,949,2,http://www.imdb.com/title/tt0473444/?ref_=fn_tt_tt_1,229,40,48,R,45000000,2006,7,2.35,0
1151,Bangkok Dangerous ,Color,125,99,458,15279680,48245,12166,1,http://www.imdb.com/title/tt0814022/?ref_=fn_tt_tt_1,154,3,31,R,40000000,2008,5.4,1.85,0
1152,Big Trouble ,Color,87,74,171,7262288,17307,13917,2,http://www.imdb.com/title/tt0246464/?ref_=fn_tt_tt_1,186,3,31,PG-13,40000000,2002,6.5,1.85,892
1153,Love in the Time of Cholera ,Color,115,139,1617,4584886,19114,538,0,http://www.imdb.com/title/tt0484740/?ref_=fn_tt_tt_1,115,3,31,R,45000000,2007,6.4,2.35,0
